country,university,url,logo
United Kingdom,Manchester Metropolitan University,https://www.mmu.ac.uk/,Manchester_Metropolitan_University.png
United Kingdom,Middlesex University,https://www.mdx.ac.uk/,Middlesex_University.png
United Kingdom,Newcastle University,https://www.ncl.ac.uk/,Newcastle_University.png
United Kingdom,Birmingham Newman University,https://www.newman.ac.uk/,Birmingham_Newman_University.png
United Kingdom,University of Northampton,https://www.northampton.ac.uk/,University_of_Northampton.png
United Kingdom,Norwich University of the Arts,https://norwichuni.ac.uk/,Norwich_University_of_the_Arts.png
United Kingdom,University of Nottingham,https://www.nottingham.ac.uk/,University_of_Nottingham.png
United Kingdom,Nottingham Trent University,https://www.ntu.ac.uk/,Nottingham_Trent_University.png
United Kingdom,University of Oxford,https://www.ox.ac.uk/,University_of_Oxford.png
United Kingdom,Oxford Brookes University,https://www.brookes.ac.uk/,Oxford_Brookes_University.png
United Kingdom,Plymouth Marjon University,https://www.marjon.ac.uk/,Plymouth_Marjon_University.png
United Kingdom,Arts University Plymouth,https://www.aup.ac.uk/,Arts_University_Plymouth.png
United Kingdom,University of Plymouth,https://www.plymouth.ac.uk/,University_of_Plymouth.png
United Kingdom,University of Portsmouth,https://www.port.ac.uk/,University_of_Portsmouth.png
United Kingdom,Queen Margaret University,https://www.qmu.ac.uk/,Queen_Margaret_University.png
United Kingdom,Queen's University Belfast,https://www.qub.ac.uk/,Queen's_University_Belfast.png
United Kingdom,Ravensbourne University London,https://www.ravensbourne.ac.uk/,Ravensbourne_University_London.png
United Kingdom,University of Reading,https://www.reading.ac.uk/,University_of_Reading.png
United Kingdom,Regent's University London,https://www.regents.ac.uk/,Regent's_University_London.png
United Kingdom,Royal Agricultural University,https://www.rau.ac.uk/,Royal_Agricultural_University.png
United Kingdom,University of Salford,https://www.salford.ac.uk/,University_of_Salford.png
United Kingdom,University of Sheffield,https://www.sheffield.ac.uk/,University_of_Sheffield.png
United Kingdom,Sheffield Hallam University,https://www.shu.ac.uk/,Sheffield_Hallam_University.png
United Kingdom,University of South Wales,https://www.southwales.ac.uk/,University_of_South_Wales.png
United Kingdom,University of Southampton,https://www.southampton.ac.uk/,University_of_Southampton.png
United Kingdom,Solent University,https://www.solent.ac.uk/,Solent_University.png
United Kingdom,University of St Andrews,https://www.st-andrews.ac.uk/,University_of_St_Andrews.png
United Kingdom,"St George's, University of London",https://www.sgul.ac.uk/,"St_George's,_University_of_London.png"
United Kingdom,Staffordshire University,https://www.staffs.ac.uk/,Staffordshire_University.png
United Kingdom,University of Stirling,https://www.stir.ac.uk/,University_of_Stirling.png
United Kingdom,University of Strathclyde,https://www.strath.ac.uk/,University_of_Strathclyde.png
United Kingdom,University of Suffolk,https://www.uos.ac.uk/,University_of_Suffolk.png
United Kingdom,University of Sunderland,https://www.sunderland.ac.uk/,University_of_Sunderland.png
United Kingdom,University of Surrey,https://www.surrey.ac.uk/,University_of_Surrey.png
United Kingdom,University of Sussex,https://www.sussex.ac.uk/,University_of_Sussex.png
United Kingdom,Swansea University,https://www.swansea.ac.uk/,Swansea_University.png
United Kingdom,Teesside University,https://www.tees.ac.uk/,Teesside_University.png
United Kingdom,University of the Arts London,https://www.arts.ac.uk/,University_of_the_Arts_London.png
United Kingdom,Ulster University,https://www.ulster.ac.uk/,Ulster_University.png
United Kingdom,University of Law,https://www.law.ac.uk/,University_of_Law.png
United Kingdom,University of Warwick,https://warwick.ac.uk/,University_of_Warwick.png
United Kingdom,University of the West of England,https://www.uwe.ac.uk/,University_of_the_West_of_England.png
United Kingdom,University of the West of Scotland,https://www.uws.ac.uk/,University_of_the_West_of_Scotland.png
United Kingdom,University of West London,https://www.uwl.ac.uk/,University_of_West_London.png
United Kingdom,University of Westminster,https://www.westminster.ac.uk/,University_of_Westminster.png
United Kingdom,University of Winchester,https://www.winchester.ac.uk/,University_of_Winchester.png
United Kingdom,University of Wolverhampton,https://www.wlv.ac.uk/,University_of_Wolverhampton.png
United Kingdom,University of Worcester,https://www.worc.ac.uk/,University_of_Worcester.png
United Kingdom,Wrexham University,https://wrexham.ac.uk/,Wrexham_University.png
United Kingdom,University of York,https://www.york.ac.uk/,University_of_York.png
United Kingdom,York St John University,https://www.yorksj.ac.uk/,York_St_John_University.png
United Kingdom,Writtle University College,https://writtle.ac.uk/,Writtle_University_College.png
United Kingdom,University College London,https://www.ucl.ac.uk/,University_College_London.png
New Zealand,Auckland University of Technology,https://www.aut.ac.nz/,Auckland_University_of_Technology.png
New Zealand,Lincoln University,https://www.lincoln.ac.nz/,Lincoln_University.png
New Zealand,Massey University,https://www.massey.ac.nz/,Massey_University.png
New Zealand,University of Auckland,https://www.auckland.ac.nz/en.html,University_of_Auckland.png
New Zealand,University of Canterbury,https://www.canterbury.ac.nz/,University_of_Canterbury.png
New Zealand,University of Otago,https://www.otago.ac.nz/,University_of_Otago.png
New Zealand,University of Waikato,https://www.waikato.ac.nz/,University_of_Waikato.png
New Zealand,Victoria University of Wellington,https://www.wgtn.ac.nz/,Victoria_University_of_Wellington.png
China,Hefei University of Technology,https://www.hfut.edu.cn/,Hefei_University_of_Technology.png
China,University of Science and Technology of China,https://www.ustc.edu.cn/,University_of_Science_and_Technology_of_China.png
China,Anhui University,https://www.ahu.edu.cn/,Anhui_University.png
China,Anqing Normal University,https://www.aqnu.edu.cn/,Anqing_Normal_University.png
China,Chaohu University,https://www.chu.edu.cn/,Chaohu_University.png
China,Fuyang Normal University,https://www.fynu.edu.cn/,Fuyang_Normal_University.png
China,Hefei University,https://www.hfuu.edu.cn/,Hefei_University.png
China,Huaibei Normal University,https://www.chnu.edu.cn/,Huaibei_Normal_University.png
China,Huangshan University,https://www.hsu.edu.cn/,Huangshan_University.png
China,Bengbu University,https://www.bbc.edu.cn/,Bengbu_University.png
China,Chizhou University,https://www.czu.edu.cn/,Chizhou_University.png
China,Chuzhou University,https://www.chzu.edu.cn/,Chuzhou_University.png
China,Huainan Normal University,https://www.hnnu.edu.cn/main.htm,Huainan_Normal_University.png
China,Suzhou University,https://www.ahszu.edu.cn/,Suzhou_University.png
China,Huaqiao University,https://www.hqu.edu.cn/,Huaqiao_University.png
China,Xiamen University,https://www.xmu.edu.cn/,Xiamen_University.png
China,Jimei University ,https://english.jmu.edu.cn/,Jimei_University.png
China,Minnan Normal University ,https://www.mnnu.edu.cn/index.htm,Minnan_Normal_University .png
China,Putian University,https://www.ptu.edu.cn/,Putian_University.png
China,Quanzhou Normal University,https://www.qztc.edu.cn/english/,Quanzhou_Normal_University.png
China,Wuyi University,https://www.wuyiu.edu.cn/,Wuyi_University.png
China,Fujian Agriculture and Forestry University ,https://english.fafu.edu.cn/main.htm,Fujian_Agriculture_and_Forestry_University.png
China,Minjiang University ,https://www.mju.edu.cn/Eng/,Minjiang_University.png
China,Fujian Medical University ,https://en.fjmu.edu.cn/,Fujian_Medical_University .png
China,Fujian Normal University ,https://www.fjnu.edu.cn/english/main.htm,Fujian_Normal_University.png
China,Fujian University of Technology ,https://www.fjut.edu.cn/main.htm,Fujian_University_of_Technology .png
China,Fuzhou University,https://en.fzu.edu.cn/,Fuzhou_University.png
China,Yang-en University,https://www.yeu.edu.cn/,Yang_en_University.png
China,Peking University,https://english.pku.edu.cn/,Peking_University.png
China,Renmin University of China,https://en.ruc.edu.cn/,Renmin_University_of_China.png
China,Tsinghua University,https://www.tsinghua.edu.cn/en/,Tsinghua_University.png
China,Beihang University,https://ev.buaa.edu.cn/,Beihang_University.png
China,University of Science and Technology Beijing,https://en.ustb.edu.cn/,University_of_Science_and_Technology_Beijing.png
China,Capital University of Economics and Business,https://english.cueb.edu.cn/,Capital_University_of_Economics_and_Business.png
China,North China University of Technology,https://en.ncut.edu.cn/,North_China_University_of_Technology.png
China,China Agricultural University,https://www.cau.edu.cn/,China_Agricultural_University.png
China,Capital Medical University,https://www.ccmu.edu.cn/,Capital_Medical_University.png
China,Capital Normal University,https://eng.cnu.edu.cn/,Capital_Normal_University.png
China,Capital University of Physical Education and Sports,https://www.cupes.edu.cn/,Capital_University_of_Physical_Education_and_Sports.png
China,Communication University of China,https://en.cuc.edu.cn/,Communication_University_of_China.png
China,Central University of Finance and Economics,http://www.cufe.edu.cn/,Central_University_of_Finance_and_Economics.png
China,University of International Business and Economics,http://english.uibe.edu.cn/,University_of_International_Business_and_Economics.png
China,China Foreign Affairs University,http://en.cfau.edu.cn/,China_Foreign_Affairs_University.png
China,University of International Relations,https://www.uir.cn/english/,University_of_International_Relations.png
China,Minzu University of China,https://www.muc.edu.cn/,Minzu_University_of_China.png
China,China University of Political Science and Law,http://en.cupl.edu.cn/,China_University_of_Political_Science_and_Law.png
China,China Women's University,http://www.cwu.edu.cn/,China_Women's_University.png
China,China Youth University for Political Sciences,https://www.zytx.org.cn/,China_Youth_University_for_Political_Sciences.png
China,Fudan University,https://www.fudan.edu.cn/,Fudan_University.png
China,Tongji University,https://www.tongji.edu.cn/,Tongji_University.png
China,Shanghai University,https://en.shu.edu.cn/,Shanghai_University.png
China,Shanghai Jiao Tong University,https://en.sjtu.edu.cn/,Shanghai_Jiao_Tong_University.png
China,Donghua University,https://www.dhu.edu.cn/,Donghua_University.png
China,Chongqing University,https://www.cqu.edu.cn/,Chongqing_University.png
China,Southwest University,http://admissions.swu.edu.cn/,Southwest_University.png
China,Yangtze Normal University,https://www.yznu.cn/,Yangtze_Normal_University.png
China,Sichuan International Studies University,https://www.sisu.edu.cn/,Sichuan_International_Studies_University.png
China,Nankai University,https://www.nankai.edu.cn/,Nankai_University.png
China,Tianjin University,https://www.tju.edu.cn/,Tianjin_University.png
China,Civil Aviation University of China,https://www.cauc.edu.cn/zhv4/index.htm,Civil_Aviation_University_of_China.png
China,Lanzhou University,https://www.lzu.edu.cn/,Lanzhou_University.png
China,Northwest University for Nationalities,https://www.xbmu.edu.cn/,Northwest_University_for_Nationalities.png
China,Northwest Normal University,https://www.nwnu.edu.cn/,Northwest_Normal_University.png
China,Gansu Agricultural University,https://www.gsau.edu.cn/,Gansu_Agricultural_University.png
China,Sun Yat-sen University,https://www.sysu.edu.cn/,Sun_Yat_Sen_University.png
China,Jinan University,https://www.jnu.edu.cn/main.htm,Jinan_University.png
China,Shenzhen University,https://www.szu.edu.cn/,Shenzhen_University.png
China,Guangdong University of Technology,https://www.gdut.edu.cn/,Guangdong_University_of_Technology.png
China,Shantou University,https://www.stu.edu.cn/,Shantou_University.png
China,South China Agricultural University,https://www.scau.edu.cn/,South_China_Agricultural_University.png
China,Guangdong Ocean University,https://www.gdou.edu.cn/,Guangdong_Ocean_University.png
China,Shaoguan University,http://www.sgu.edu.cn/,Shaoguan_University.png
China,Huizhou University,https://www.hzu.edu.cn/main.htm,Huizhou_University.png
China,Hanshan Normal University,https://www.hstc.edu.cn/,Hanshan_Normal_University.png
China,Lingnan Normal University,https://www.lingnan.edu.cn/,Lingnan_Normal_University.png
China,Zhaoqing University,https://www.zqu.edu.cn/,Zhaoqing_University.png
China,Guangdong Baiyun University,https://www.baiyunu.edu.cn/,Guangdong_Baiyun_University.png
China,Guangzhou University,https://www.gzhu.edu.cn/,Guangzhou_University.png
China,Dongguan University of Technology,https://www.dgut.edu.cn/,Dongguan_University_of_Technology.png
China,Foshan University,https://www.fosu.edu.cn/,Foshan_University.png
China,Guizhou University,https://www.gzu.edu.cn/,Guizhou_University.png
China,Anshun University,http://www.asu.edu.cn/,Anshun_University.png
China,Guizhou University of Engineering Science,https://www.gues.edu.cn/,Guizhou_University_of_Engineering_Science.png
China,Guizhou Minzu University,http://www.gzmu.edu.cn/,Guizhou_Minzu_University.png
China,Guiyang University,http://www.gyu.cn/,Guiyang_University.png
China,Liupanshui Normal University,https://www.lpssy.edu.cn/,Liupanshui_Normal_University.png
China,Hainan University,https://www.hainanu.edu.cn/,Hainan_University.png
China,Qiongtai Normal University,https://www.qtnu.edu.cn/,Qiongtai_Normal_University.png
China,Hebei University,https://www.hbu.edu.cn/,Hebei_University.png
China,Chengde Medical University,https://www.cdmc.edu.cn/,Chengde_Medical_University.png
China,Baoding University,https://www.bdu.edu.cn/,Baoding_University.png
China,Tangshan Normal University,https://www.tstc.edu.cn/,Tangshan_Normal_University.png
China,Hengshui University,https://english.hsnc.edu.cn/,Hengshui_University.png
China,Xingtai University,http://www.xttc.edu.cn/,Xingtai_University.png
China,Cangzhou Normal University,https://www.caztc.edu.cn/,Cangzhou_Normal_University.png
China,Yanshan University,https://www.ysu.edu.cn/,Yanshan_University.png
China,Heilongjiang University,https://www.hlju.edu.cn/,Heilongjiang_University.png
China,Northeast Agricultural University,http://www.neau.edu.cn/,Northeast_Agricultural_University.png
China,Northeast Forestry University,https://www.nefu.edu.cn/,Northeast_Forestry_University.png
China,Mudanjiang Medical University,https://www.mdjmu.cn/,Mudanjiang_Medical_University.png
China,Qiqihar University,https://www.qqhru.edu.cn/,Qiqihar_University.png
China,Mudanjiang Normal University,http://www.mdjnu.cn/,Mudanjiang_Normal_University.png
China,Harbin University,http://www.hrbu.edu.cn/,Harbin_University.png
China,Daqing Normal University,http://www.dqsy.net/,Daqing_Normal_University.png
China,Suihua University,https://www.shxy.edu.cn/,Suihua_University.png
China,Zhengzhou University ,http://www.zzu.edu.cn/,Zhengzhou_University .png
China,Henan University,https://www.henu.edu.cn/,Henan_University.png
China,Anyang Normal University,https://www.aynu.edu.cn/,Anyang_Normal_University.png
China,Shangqiu Normal University,https://www.sqnu.edu.cn/,Shangqiu_Normal_University.png
China,Xinyang Normal University,https://www.xynu.edu.cn/,Xinyang_Normal_University.png
China,Wuhan University,https://www.whu.edu.cn/,Wuhan_University.png
China,Central China Normal University ,https://www.ccnu.edu.cn/,Central_China_Normal_University.png
China,Zhongnan University of Economics and Law ,https://www.zuel.edu.cn/,Zhongnan_University_of_Economics_and_Law .png
China,South-Central University for Nationalities,https://www.scuec.edu.cn/,South_Central_University_for_Nationalities.png
China,Hubei University,https://www.hubu.edu.cn/,Hubei_University.png
China,Jianghan University,https://www.jhun.edu.cn/,Jianghan_University.png
China,Yangtze University,https://www.yangtzeu.edu.cn/,Yangtze_University.png
China,China Three Gorges University,https://www.ctgu.edu.cn/,China_Three_Gorges_University.png
China,Jingchu University of Technology ,https://www.jcut.edu.cn/,Jingchu_University_of_Technology .png
China,Central South University ,https://www.csu.edu.cn/,Central_South_University .png
China,Hunan University,https://www.hnu.edu.cn/,Hunan_University.png
China,National University of Defense Technology,https://www.nudt.edu.cn/,National_University_of_Defense_Technology.png
China,Xiangtan University,https://www.xtu.edu.cn/,Xiangtan_University.png
China,Central South University of Forestry and Technology,https://www.csuft.edu.cn/,Central_South_University_of_Forestry_and_Technology.png
China,Changsha University of Science and Technology,https://www.csust.edu.cn/,Changsha_University_of_Science_and_Technology.png
China,Hengyang Normal University,https://www.hynu.edu.cn/,Hengyang_Normal_University.png
China,University of South China,https://www.usc.edu.cn/,University_of_South_China.png
China,Jishou University,https://www.jsu.edu.cn/,Jishou_University.png
China,Shaoyang University,https://www.hnsyu.edu.cn/,Shaoyang_University.png
China,Changsha University,http://www.ccsu.cn/,Changsha_University.png
China,Nanjing University,https://www.nju.edu.cn/,Nanjing_University.png
China,Soochow University,https://www.suda.edu.cn/,Soochow_University.png
China,Southeast University,https://www.seu.edu.cn/,Southeast_University.png
China,Hohai University,https://www.hhu.edu.cn/,Hohai_University.png
China,Jiangnan University,https://www.jiangnan.edu.cn/,Jiangnan_University.png
China,Jiangsu University,https://www.ujs.edu.cn/,Jiangsu_University.png
China,Nantong University,https://www.ntu.edu.cn/,Nantong_University.png
China,Xuzhou Medical University,https://www.xzhmu.edu.cn/,Xuzhou_Medical_University.png
China,China Pharmaceutical University,https://www.cpu.edu.cn/,China_Pharmaceutical_University.png
China,Huaiyin Normal University,https://www.hytc.edu.cn/,Huaiyin_Normal_University.png
China,Yancheng Teachers University,https://www.yctu.edu.cn/,Yancheng_Teachers_University.png
China,Suzhou University of Science and Technology,https://www.usts.edu.cn/,Suzhou_University_of_Science_and_Technology.png
China,Yangzhou University,https://www.yzu.edu.cn/,Yangzhou_University.png
China,Jiangsu Second Normal University,https://www.jssnu.edu.cn/main.htm,Jiangsu_Second_Normal_University.png
China,Xi'an Jiaotong-Liverpool University,https://www.xjtlu.edu.cn/,Xi'an_Jiaotong_Liverpool_University.png
China,Duke Kunshan University,https://www.dukekunshan.edu.cn/,Duke_Kunshan_University.png
China,Nanchang University,https://www.ncu.edu.cn/,Nanchang_University.png
China,East China Jiaotong University,https://www.ecjtu.edu.cn/,East_China_Jiaotong_University.png
China,East China University of Technology,http://www.ecit.edu.cn/main.htm,East_China_University_of_Technology.png
China,Jiangxi University of Science and Technology,https://www.jxust.edu.cn/,Jiangxi_University_of_Science_and_Technology.png
China,Jiangxi Agricultural University,https://www.jxau.edu.cn/,Jiangxi_Agricultural_University.png
China,Gannan Medical University,https://www.gmu.cn/,Gannan_Medical_University.png
China,Jiangxi Normal University,https://www.jxnu.edu.cn/,Jiangxi_Normal_University.png
China,Shangrao Normal University,http://www.sru.edu.cn/,Shangrao_Normal_University.png
China,Yichun University,https://www.jxycu.edu.cn/,Yichun_University.png
China,Jinggangshan University,https://www.jgsu.edu.cn/,Jinggangshan_University.png
China,Jingdezhen University,https://www.jdzu.edu.cn/,Jingdezhen_University.png
China,Pingxiang University,https://www.pxc.jx.cn/,Pingxiang_University.png
China,Xinyu University,https://www.xyc.edu.cn/,Xinyu_University.png
China,Jiujiang University,https://www.jju.edu.cn/,Jiujiang_University.png
China,Jilin University,https://www.jlu.edu.cn/,Jilin_University.png
China,Yanbian University,https://www.ybu.edu.cn/,Yanbian_University.png
China,Jilin Jianzhu University,https://www.ybu.edu.cn/,Jilin_Jianzhu_University.png
China,Northeast Electric Power University,https://www.neepu.edu.cn/,Northeast_Electric_Power_University.png
China,Northeast Normal University,https://www.nenu.edu.cn/,Northeast_Normal_University.png
China,Beihua University,https://www.beihua.edu.cn/,Beihua_University.png
China,Baicheng Normal University,http://www.bcsfxy.com/,Baicheng_Normal_University.png
China,Changchun University,https://www.ccu.edu.cn/,Changchun_University.png
China,Liaoning University,https://www.lnu.edu.cn/,Liaoning_University.png
China,Dalian University of Technology,https://www.dlut.edu.cn/,Dalian_University_of_Technology.png
China,Shenyang University of Technology,https://www.sut.edu.cn/index.jsp,Shenyang_University_of_Technology.png
China,Shenyang Aerospace University,https://www.sau.edu.cn/,Shenyang_Aerospace_University.png
China,Shenyang Ligong University,https://www.sylu.edu.cn/,Shenyang_Ligong_University.png
China,Northeastern University,https://www.neu.edu.cn/,Northeastern_University.png
China,University of Science and Technology Liaoning,https://www.ustl.edu.cn/,University_of_Science_and_Technology_Liaoning.png
China,Shenyang University of Chemical Technology,https://www.syuct.edu.cn/,Shenyang_University_of_Chemical_Technology.png
China,Dalian University,https://www.dlu.edu.cn/,Dalian_University.png
China,Shenyang Jianzhu University,https://www.sjzu.edu.cn/,Shenyang_Jianzhu_University.png
China,Liaoning University of Technology,https://www.lnut.edu.cn/,Liaoning_University_of_Technology.png
China,China Medical University,https://www.cmu.edu.cn/,China_Medical_University.png
China,Shenyang Pharmaceutical University,https://www.syphu.edu.cn/,Shenyang_Pharmaceutical_University.png
China,Bohai University,https://www.bhu.edu.cn/,Bohai_University.png
China,Anshan Normal University,http://www.asnc.edu.cn/,Anshan_Normal_University.png
China,Dongbei University of Finance and Economics,https://www.dufe.edu.cn/,Dongbei_University_of_Finance_and_Economics.png
China,Shenyang University,https://www.syu.edu.cn/,Shenyang_University.png
China,Qinghai University,https://www.qhu.edu.cn/,Qinghai_University.png
China,Ankang University,https://www.aku.edu.cn/,Ankang_University.png
China,Baoji University of Arts and Sciences,https://www.bjwlxy.cn/,Baoji_University_of_Arts_and_Sciences.png
China,Northwest University,https://www.nwu.edu.cn/,Northwest_University.png
China,Shangluo University,http://www.slxy.cn/,Shangluo_University.png
China,Xi'an International Studies University,https://www.xisu.edu.cn/,Xi'an_International_Studies_University.png
China,Xi'an Medical University,https://www.xiyi.edu.cn/,Xi'an_Medical_University.png
China,Xi'an Physical Education University,http://www.xaipe.edu.cn/,Xi'an_Physical_Education_University.png
China,Xi'an Polytechnic University,https://www.xpu.edu.cn/,Xi'an_Polytechnic_University.png
China,Xi'an Shiyou University,http://www.xapi.edu.cn/,Xi'an_Shiyou_University.png
China,Xi'an Technological University,https://www.xatu.edu.cn/,Xi'an_Technological_University.png
China,Xi'an University of Finance and Economics,https://www.xaufe.edu.cn/,Xi'an_University_of_Finance_and_Economics.png
China,Xi'an University of Science and Technology,https://www.xust.edu.cn/,Xi'an_University_of_Science_and_Technology.png
China,Xi'an University of Technology,https://www.xaut.edu.cn/,Xi'an_University_of_Technology.png
China,Xianyang Normal University,https://www.xync.edu.cn/,Xianyang_Normal_University.png
China,Yulin University,https://www.yulinu.edu.cn/,Yulin_University.png
China,Shandong University,https://www.sdu.edu.cn/,Shandong_University.png
China,Ocean University of China,https://www.ouc.edu.cn/,Ocean_University_of_China.png
China,University of Jinan,https://www.ujn.edu.cn/,University_of_Jinan.png
China,Qingdao University of Technology,https://www.qut.edu.cn/,Qingdao_University_of_Technology.png
China,Qilu University of Technology,https://www.qlu.edu.cn/,Qilu_University_of_Technology.png
China,Shandong University of Technology,https://www.sdut.edu.cn/,Shandong_University_of_Technology.png
China,Shandong Agricultural University,https://www.sdau.edu.cn/,Shandong_Agricultural_University.png
China,Qingdao Agricultural University,https://www.qau.edu.cn/,Qingdao_Agricultural_University.png
China,Jining Medical University,https://www.jnmc.edu.cn/,Jining_Medical_University.png
China,Shandong Normal University,https://www.sdnu.edu.cn/,Shandong_Normal_University.png
China,Qufu Normal University,https://qfnu.edu.cn/,Qufu_Normal_University.png
China,Liaocheng University,https://www.lcu.edu.cn/,Liaocheng_University.png
China,Dezhou University,https://www.dzu.edu.cn/,Dezhou_University.png
China,Ludong University,https://www.ldu.edu.cn/,Ludong_University.png
China,Linyi University,https://www.lyu.edu.cn/,Linyi_University.png
China,Taishan University,https://www.tsu.edu.cn/,Taishan_University.png
China,Jining University,https://www.jnxy.edu.cn/,Jining_University.png
China,Heze University,https://www.hezeu.edu.cn/,Heze_University.png
China,Shandong University of Finance and Economics,https://www.sdufe.edu.cn/,Shandong_University_of_Finance_and_Economics.png
China,Qilu Medical University,https://www.qlmu.edu.cn/,Qilu_Medical_University.png
China,Zaozhuang University,https://www.uzz.edu.cn/,Zaozhuang_University.png
China,Qingdao University,https://www.qdu.edu.cn/,Qingdao_University.png
China,Yantai University,https://www.ytu.edu.cn/,Yantai_University.png
China,Weifang University,https://www.wfu.edu.cn/,Weifang_University.png
China,Shandong Jiaotong University,https://www.sdjtu.edu.cn/,Shandong_Jiaotong_University.png
China,Shandong Technology and Business University,https://www.sdtbu.edu.cn/,Shandong_Technology_and_Business_University.png
China,Shandong Women's University,https://www.sdwu.edu.cn/,Shandong_Women's_University.png
China,Yantai Nanshan University,https://www.nanshan.edu.cn/,Yantai_Nanshan_University.png
China,Shanxi University ,https://www.sxu.edu.cn/,Shanxi_University.png
China,Taiyuan University,http://cn.tnu.edu.vn/,Taiyuan_University.png
China,North University of China ,https://www.nuc.edu.cn/,North_University_of_China .png
China,Shanxi Agricultural University ,https://www.sxau.edu.cn/,Shanxi_Agricultural_University .png
China,Shanxi University of Finance & Economics,http://www.sxufe.edu.cn/index.htm,Shanxi_University_of_Finance_and_Economics.png
China,Taiyuan University of Science and Technology,https://www.tyust.edu.cn/,Taiyuan_University_of_Science_and_Technology.png
China,Taiyuan University of Technology,https://www.tyut.edu.cn/,Taiyuan_University_of_Technology.png
China,Yuncheng University,http://www.ycu.edu.cn/,Yuncheng_University.png
China,Sichuan University,https://www.scu.edu.cn/,Sichuan_University.png
China,University of Electronic Science and Technology of China,https://www.uestc.edu.cn/,University_of_Electronic_Science_and_Technology_of_China.png
China,Southwest Jiaotong University,https://www.swjtu.edu.cn/,Southwest_Jiaotong_University.png
China,Southwestern University of Finance and Economics,https://www.swufe.edu.cn/,Southwestern_University_of_Finance_and_Economics.png
China,Chengdu University of Technology,https://www.cdut.edu.cn/,Chengdu_University_of_Technology.png
China,Sichuan Agricultural University,https://www.sicau.edu.cn/index.jsp,Sichuan_Agricultural_University.png
China,Southwest Petroleum University,https://www.swpu.edu.cn/,Southwest_Petroleum_University.png
China,Chengdu University of Traditional Chinese Medicine,https://www.cdutcm.edu.cn/,Chengdu_University_of_Traditional_Chinese_Medicine.png
China,Civil Aviation Flight University of China,https://www.cafuc.edu.cn/,Civil_Aviation_Flight_University_of_China.png
China,Sichuan Normal University,https://www.sicnu.edu.cn/,Sichuan_Normal_University.png
China,Chengdu University of Information Technology,https://www.cuit.edu.cn/,Chengdu_University_of_Information_Technology.png
China,Xihua University,https://www.xhu.edu.cn/,Xihua_University.png
China,Yunnan University,https://www.ynu.edu.cn/,Yunnan_University.png
China,Kunming University of Science and Technology,https://www.kmust.edu.cn/,Kunming_University_of_Science_and_Technology.png
China,Yunnan Agricultural University,https://www.ynau.edu.cn/index.jsp,Yunnan_Agricultural_University.png
China,Kunming Medical University,https://www.kmmc.cn/,Kunming_Medical_University.png
China,Yunnan University of Traditional Chinese Medicine,https://www.ynucm.edu.cn/,Yunnan_University_of_Traditional_Chinese_Medicine.png
China,Yunnan Normal University,https://ynnu.edu.cn/,Yunnan_Normal_University.png
China,Qujing Normal University,https://www.qjnu.edu.cn/,Qujing_Normal_University.png
China,Pu'er University,https://www.peuni.cn/,Puer_University.png
China,Honghe University,https://www.uoh.edu.cn/,Honghe_University.png
China,Yunnan University of Finance and Economics,https://www.ynufe.edu.cn/,Yunnan_University_of_Finance_and_Economics.png
China,Yuxi Normal University,http://www.yxnu.net/,Yuxi_Normal_University.png
China,Chuxiong Normal University,https://www.cxtc.edu.cn/,Chuxiong_Normal_University.png
China,Kunming University,https://www.kmu.edu.cn/,Kunming_University.png
China,Zhejiang University,https://www.zju.edu.cn/,Zhejiang_University.png
China,University of International Relations,https://www.uir.cn/,University_of_International_Relations.png
China,Guangxi University,https://www.gxu.edu.cn/,Guangxi_University.png
China,Guangxi University of Science and Technology,https://www.gxust.edu.cn/,Guangxi_University_of_Science_and_Technology.png
China,Guangxi Normal University,https://www.gxnu.edu.cn/,Guangxi_Normal_University.png
China,Yulin Normal University,https://www.ylu.edu.cn/,Yulin_Normal_University.png
China,Wuzhou University,https://www.gxuwz.edu.cn/,Wuzhou_University.png
China,Nanning University,https://www.nnxy.edu.cn/,Nanning_University.png
China,Beibu Gulf University,https://www.bbgu.edu.cn/,Beibu_Gulf_University.png
China,Hezhou University,https://www.hzxy.edu.cn/,Hezhou_University.png
China,Inner Mongolia University,https://www.imu.edu.cn/,Inner_Mongolia_University.png
China,Inner Mongolia University of Science and Technology,http://www.btu.edu.cn/,Inner_Mongolia_University_of_Science_and_Technology.png
China,Inner Mongolia University of Technology,https://www.imut.edu.cn/,Inner_Mongolia_University_of_Technology.png
China,Inner Mongolia Agricultural University,https://www.imau.edu.cn/,Inner_Mongolia_Agricultural_University.png
China,Inner Mongolia Normal University,https://www.imnu.edu.cn/,Inner_Mongolia_Normal_University.png
China,Chifeng University,https://www.cfxy.cn/,Chifeng_University.png
China,Jining Normal University,http://www.jntc.nm.cn/,Jining_Normal_University.png
China,Ningxia University,https://www.nxu.edu.cn/,Ningxia_University.png
China,Ningxia Medical University,https://www.nxmu.edu.cn/,Ningxia_Medical_University.png
China,Xinjiang University ,https://www.xju.edu.cn/,Xinjiang_University .png
China,Tarim University ,https://www.taru.edu.cn/,Tarim_University.png
China,Xinjiang Agricultural University,https://www.xjau.edu.cn/,Xinjiang_Agricultural_University.png
China,Shihezi University,https://www.shzu.edu.cn/,Shihezi_University.png
China,Kashgar University,https://www.ksu.edu.cn/,Kashgar_University.png
